ROWID,Country,State lgd code,State,YearCode,Year,MonthCode,Month,Type of supply,E-way suppliers,E-way bills,E-way asset value
181,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Inwards,19053,278086,7859.95553459
182,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Outwards,4749,267112,10310.175692871
183,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Intra State ,6937,239416,4551.074183822
184,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Inwards,18498,274166,7738.281340105
185,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Outwards,4704,255040,9935.228948038
186,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Intra State ,6745,226419,4239.061759288
187,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Inwards,21068,294454,7891.175530568
188,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Outwards,4795,264720,10341.521744393
189,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Intra State ,6897,245509,4528.113064973
190,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Inwards,21675,289848,7994.838324248
191,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Outwards,4689,248559,9562.120630322
192,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Intra State ,7128,241392,4430.10727015
193,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Inwards,20624,282829,7815.033339349
194,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Outwards,4757,258209,10032.199517126
195,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Intra State ,6959,234294,4380.585966471
196,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Inwards,18905,268288,7903.650075344
197,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Outwards,4738,250913,9997.204500912
198,India,2,Himachal Pradesh,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Intra State ,6975,226634,4359.421497643
199,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Inwards,18253,261482,8014.45194774
200,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Outwards,4690,248977,10145.402478752
201,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Intra State ,6938,212949,4350.185922687
202,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Inwards,19353,270693,8146.689048222
203,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Outwards,4811,243884,9785.411724435
204,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Intra State ,7301,221694,4349.640996961
205,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Inwards,17006,194898,5962.654543153
206,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Outwards,4486,168840,7350.643869379
207,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Intra State ,6878,163766,3172.597415758
208,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Inwards,4768,53214,2653.531294889
209,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Outwards,1789,46746,3446.448985634
210,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Intra State,2899,51107,999.391831281
211,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Inwards,15131,157195,5499.581088543
212,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Outwards,3594,146679,7004.090872598
213,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Intra State,5800,167027,2936.00423838
214,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Inwards,18492,234826,7078.745016194
215,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Outwards,4424,205055,9035.43020711
216,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Intra State,6668,222641,3959.165393031
217,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Inwards,19688,277656,7906.795039796
218,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Outwards,4711,232747,9748.19973352
219,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Intra State,6920,233089,4307.475102996
220,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Inwards,19043,273113,7943.142736251
221,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Outwards,4577,236713,10023.539581373
222,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Intra State,6808,227425,4413.370773159
223,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Inwards,20668,312082,9106.381898706
224,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Outwards,4807,264513,11293.996952594
225,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Intra State,7183,259494,4946.410153262
226,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Inwards,23202,357768,9654.105154176
227,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Outwards,4973,285681,11603.154526244
228,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Intra State,7580,282663,5201.080624724
229,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Inwards,21510,288145,815157.63
230,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Outwards,4732,234876,954723.61
231,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Intra State,7317,242042,455362.43
232,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Inwards,19498,290115,9395.7028
233,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Outwards,4927,274409,11418.1359
234,India,2,Himachal Pradesh,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Intra State,7312,253829,5064.2645
235,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Inwards,18420,274305,9116.94
236,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Outwards,4962,260449,11063.5
237,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Intra State,7310,235073,5118.44
238,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Inwards,20239,287126,9080.7101
239,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Outwards,5097,251398,10765.164
240,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Intra State,7745,248670,5138.1892
241,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Inwards,22050,325421,10349.23
242,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Outwards,5472,280227,11895.27
243,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Intra State,8548,284126,5948.26
244,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Inwards,21525,302548,9605.1339
245,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Outwards,4984,241188,10768.2989
246,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Intra State,7967,262751,6042.8619
247,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Inwards,14915,211825,8729.1787
248,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Outwards,4313,220040,10144.233
249,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Intra State,6749,203926,4540.3711
250,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Inwards,20148,279156,9560.7514
251,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Outwards,4996,247483,11203.6317
252,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Intra State,7584,250939,5126.6491
253,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Inwards,21731,320921,10306.6466
254,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Outwards,5148,271891,12327.8007
255,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Intra State,7917,274049,5899.8551
256,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Inwards,21302,319246,10452.4662
257,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Outwards,5108,273439,12294.325
258,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Intra State,8008,275627,5913.0053
259,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Inwards,22603,343290,11163.8757
260,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Outwards,5303,292209,12983.0696
261,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Intra State,8159,291231,6032.122
262,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Inwards,24054,310667,9141.1173
263,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Outwards,5404,296824,12908.7944
264,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Intra State,8532,308925,6310.8089
265,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Inwards,24054,310667,9141.1173
266,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Outwards,5404,296824,12908.7944
267,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Intra State,8532,308925,6310.8089
268,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Inwards,22297,318164,1146466.45
269,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Outwards,5533,286142,1282516.11
270,India,2,Himachal Pradesh,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Intra State,8428,284203,610516.61
271,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Inwards,20215,292292,1108200.73
272,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Outwards,5364,265494,1254745.12
273,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Intra State,8208,249451,584270.87
274,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Inwards,21081,293373,1059425.73
275,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Outwards,5478,261804,1226380.6
276,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Intra State,8537,262689,596782.3
277,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Inwards,23792,343468,1232219.59
278,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Outwards,5880,288685,1356182.49
279,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Intra State,9519,309769,682179.9
280,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Inwards,24345,340930,1186886.46
281,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Outwards,5610,277976,1271863.68
282,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Intra State,9043,305914,686447.15
283,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Inwards,23456,341318,1224939.01
284,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Outwards,5572,298063,1316350.79
285,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Intra State,8825,311443,697904.41
286,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Inwards,23219,342418,1196297.32
287,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Outwards,5590,300755,1343392.82
288,India,2,Himachal Pradesh,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Intra State,8990,320030,701435.75
289,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Inwards,53191,599862,212307899598.01
290,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Outwards,40582,658742,198460727787.57
291,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Intra State,48967,1327692,266083336328.77
292,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Inwards,59184,766185,256721045935.33
293,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Outwards,45166,868921,240700611383.05
294,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Intra State,52065,1510828,318060655595.28
295,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Inwards,58855,748180,241625299713.88
296,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Outwards,44721,897349,235960476095.73
297,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Intra State,48931,1257940,294729058879.75
298,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Inwards,63673,836223,258856293434.69
299,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Outwards,47791,1041415,255330890186.54
300,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Intra State,48570,1247306,313229488816.5
301,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Inwards,59024,680762,229268676689.4
302,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Outwards,46216,895271,221355730770.17
303,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Intra State,49831,1145572,278933311308.22
304,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Inwards,61918,740399,245461584706.82
305,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Outwards,46461,802121,221446174236.88
306,India,3,Punjab,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Intra State,51278,1183608,292995449344.88
307,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Inwards,61472,750761,23881.69
308,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Outwards,43879,717660,21561.2
309,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Intra State,50691,1174531,30039.09
310,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Inwards,60915,736047,22530.79
311,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Outwards,41828,685671,20729.57
312,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Intra State,50677,1117374,28919.89
313,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Inwards,62805,788984,24903.64
314,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Outwards,43803,774018,23744.6
315,India,3,Punjab,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Intra State,53987,1268864,32964.13
