srcStateName,srcYear,srcMonth,Central Goods and Services Tax ( CGST ) Revenue,State Goods and Services Tax ( SGST )Revenue,Integrated Goods and Services Tax ( IGST )Revenue,CESS Tax Revenue,YearCode,Year,MonthCode,Month
Chandigarh,2020-21,Oct-2020,26.2723962,34.3841992,90.6348589,0.701514,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Karnataka,2020-21,Oct-2020,1597.3070871,2086.9598074,2549.5054672,764.1354748,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Punjab,2020-21,Oct-2020,331.4822509,538.0028343,492.6623611,14.0729204,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Gujarat,2020-21,Oct-2020,1752.794566,2230.6517543,2403.135112,399.7959497,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Daman and Diu,2020-21,Oct-2020,1.206264,1.4102839,4.4825883,0.0022493,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Dadra and Nagar Haveli,2020-21,Oct-2020,30.2913923,37.1297081,215.6117674,0.2316411,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Meghalaya,2021-22,Oct-2021,23.5780826,27.080591,89.3049097,0.2388465,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Delhi,2021-22,Oct-2021,835.684839,1012.637469,2106.290389,90.1737062,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Tamil Nadu,2021-22,Oct-2021,2011.241711,2690.509544,2376.945375,563.6798325,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Puducherry,2021-22,Oct-2021,19.3401801,33.9512546,98.0574451,0.4593541,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Jammu and Kashmir,2021-22,Oct-2021,240.438038,298.3514691,104.6643501,4.8884685,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Haryana,2021-22,Oct-2021,954.5331011,1229.019733,3102.352707,319.6094598,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Andaman and Nicobar Island,2021-22,Oct-2021,6.8654615,11.6863479,7.3102743,0.0035795,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Himachal Pradesh,2021-22,Oct-2021,110.7157202,159.7559794,417.7941437,1.1554583,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Telangana,2021-22,Oct-2021,928.0186939,1277.772624,1141.976643,506.3524642,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Uttarakhand,2021-22,Oct-2021,222.9236643,355.7681329,678.10845,2.533008,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Ladakh,2021-22,Oct-2021,6.548951,9.148247,3.4970481,0.0002621,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Chandigarh,2021-22,Oct-2021,28.4630455,38.6187969,89.3783273,1.3425975,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Andhra Pradesh,2021-22,Oct-2021,742.3946924,983.5705804,957.2602598,195.78048,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Punjab,2021-22,Oct-2021,410.2740505,606.4440589,560.8690908,17.8602775,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Chattisgarh,2021-22,Oct-2021,519.0489485,600.9101768,808.9341602,463.5566119,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Odisha,2021-22,Oct-2021,907.2897513,1053.478976,1005.500045,627.0733026,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Jharkhand,2021-22,Oct-2021,450.2832019,511.6752384,998.4192153,409.1803175,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Madhya Pradesh,2021-22,Oct-2021,654.0121729,817.4605092,714.8828969,479.273469,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
West Bengal,2021-22,Oct-2021,1344.218307,1650.42033,997.0662127,267.694756,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Gujarat,2021-22,Oct-2021,2265.186143,2773.34034,2951.96312,506.3871787,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Assam,2021-22,Oct-2021,496.2256491,590.7212713,304.3443103,33.9779506,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Daman and Diu,2021-22,Oct-2021,0.0131555,0.012202,0.0757418,0,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Tripura,2021-22,Oct-2021,25.7687614,33.5374163,7.4940196,0.1142531,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Dadra and Nagar Haveli,2021-22,Oct-2021,33.5256865,48.4774043,186.4928875,0.0680159,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Mizoram,2021-22,Oct-2021,12.5162407,15.9691421,3.3079714,0.0388753,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Manipur,2021-22,Oct-2021,27.2273541,32.9321802,4.0212964,0.057538,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Maharashtra,2021-22,Oct-2021,4981.678149,6058.62744,7298.972958,1015.633123,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Nagaland,2021-22,Oct-2021,13.5506822,17.0888345,6.2307618,1.4709198,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Arunachal Pradesh,2021-22,Oct-2021,16.1242175,23.2456976,6.9514655,0.2113391,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Karnataka,2021-22,Oct-2021,1890.914836,2449.912329,3041.36269,876.6726573,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Sikkim,2021-22,Oct-2021,15.8075601,24.3046211,217.1891368,0.0398777,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Goa,2021-22,Oct-2021,80.4615067,109.1447557,125.5342732,2.3087257,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Bihar,2021-22,Oct-2021,444.2210966,620.4009887,138.5896991,147.8901124,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Uttar Pradesh,2021-22,Oct-2021,1574.742913,2114.903394,2000.730356,1084.312728,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Lakshadweep,2021-22,Oct-2021,0.9802453,0.9964851,0.0940499,0,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Rajasthan,2021-22,Oct-2021,925.5263409,1212.641067,1128.779147,155.9359364,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Kerala,2021-22,Oct-2021,631.3100255,916.1439983,375.3521906,8.9101009,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021"
Lakshadweep,2017-18,Sep-2017,0.395973,0.3995494,0.0330922,0,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Goa,2017-18,Sep-2017,76.3942817,109.2726689,163.5575162,2.5827283,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Karnataka,2017-18,Sep-2017,1363.6043165,1996.5466898,1941.215078,838.4432437,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Maharashtra,2017-18,Sep-2017,3381.9924931,4557.7109509,4162.2778654,945.8839657,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Dadra and Nagar Haveli,2017-18,Sep-2017,12.1081477,19.882065,149.2701537,0.1676095,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Daman and Diu,2017-18,Sep-2017,8.5021131,12.8615808,89.7067001,0.038772,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Gujarat,2017-18,Sep-2017,1402.0529458,1877.5536991,2143.8139018,298.1094347,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Madhya Pradesh,2017-18,Sep-2017,391.6281173,567.3076563,533.0718753,414.1380052,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Chattisgarh,2017-18,Sep-2017,237.2801238,330.8409985,396.9727713,634.3374163,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Odisha,2017-18,Sep-2017,331.995562,450.5263547,468.1122345,465.5641216,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Jharkhand,2017-18,Sep-2017,210.012211,295.2501045,697.3379461,437.8553404,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
West Bengal,2017-18,Sep-2017,829.9631907,1183.0794632,670.448762,259.3098795,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Assam,2017-18,Sep-2017,155.9684143,250.9466272,234.0437706,31.8083525,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Meghalaya,2017-18,Sep-2017,8.4623719,14.0508046,39.9446433,0.0877787,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Tripura,2017-18,Sep-2017,11.1316023,19.0840522,3.2922823,0.4943979,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Mizoram,2017-18,Sep-2017,2.4600565,4.4560069,0.6004941,0.0030126,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Manipur,2017-18,Sep-2017,4.6035897,7.9113619,1.030487,0.1762757,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Nagaland,2017-18,Sep-2017,2.9737468,5.6689079,4.3991382,0.1252345,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Arunachal Pradesh,2017-18,Sep-2017,2.5514444,4.2870375,2.5031578,0.031088,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Bihar,2017-18,Sep-2017,130.2530804,260.9675869,79.1676495,203.8547334,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Uttar Pradesh,2017-18,Sep-2017,933.9971013,1438.6448138,1381.1026818,1085.9292351,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Rajasthan,2017-18,Sep-2017,518.8364084,774.1459937,833.4802484,157.7806164,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Delhi,2017-18,Sep-2017,745.2835591,1021.203466,1535.0886895,103.2070814,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Haryana,2017-18,Sep-2017,747.9521543,1148.0257541,3181.0878042,363.2573364,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Uttarakhand,2017-18,Sep-2017,150.1348634,307.5287592,998.8076825,14.9510509,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Chandigarh,2017-18,Sep-2017,31.9431275,43.6828629,70.9854633,1.0305238,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Punjab,2017-18,Sep-2017,276.4945029,491.6575215,507.0273913,13.8748551,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Himachal Pradesh,2017-18,Sep-2017,90.2477123,134.9416179,518.7155355,1.6695002,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Jammu and Kashmir,2017-18,Sep-2017,71.3052319,136.5386566,107.0046987,4.9174581,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Andaman and Nicobar Island,2017-18,Sep-2017,12.0698609,13.3695507,0.7368503,0.0048435,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Telangana,2017-18,Sep-2017,565.5444348,803.4201097,863.2098867,484.6779964,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Andhra Pradesh,2017-18,Sep-2017,428.4611434,634.9167659,718.7253476,19.9317978,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Sikkim,2017-18,Sep-2017,4.0871021,7.1827026,144.9885679,0.021738,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Puducherry,2017-18,Sep-2017,19.8279933,32.5661855,131.5093509,0.4137022,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Tamil Nadu,2017-18,Sep-2017,1487.893159,2220.7085517,1972.8131734,503.2749772,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Kerala,2017-18,Sep-2017,483.303406,802.5793653,243.7141071,13.550647,2017,"Calendar Year (Jan - Dec), 2017",201709,"September, 2017"
Punjab,2018-19,Sep-2018,250.8906774,406.1009895,445.7761121,14.3127226,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Chandigarh,2018-19,Sep-2018,26.9813442,40.9309763,75.2825903,0.1785313,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Uttarakhand,2018-19,Sep-2018,157.8101606,289.7226788,779.5400418,19.5249772,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Haryana,2018-19,Sep-2018,688.6957285,1039.90751,2156.4333041,307.0968645,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Delhi,2018-19,Sep-2018,620.5229107,787.0369039,1642.9043305,89.0403262,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Rajasthan,2018-19,Sep-2018,559.5329134,773.5730635,781.3623195,129.0224883,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Uttar Pradesh,2018-19,Sep-2018,917.4915643,1408.9292403,1438.67419,1046.8518492,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Bihar,2018-19,Sep-2018,195.5528199,374.0358732,90.6695674,170.2772079,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Sikkim,2018-19,Sep-2018,7.8220545,11.3371854,145.9219036,0.0093699,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Arunachal Pradesh,2018-19,Sep-2018,10.2340034,13.4109503,2.1631483,0.1423909,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Nagaland,2018-19,Sep-2018,5.4540123,7.7398559,8.634844,0.170388,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Manipur,2018-19,Sep-2018,10.6497775,20.164567,1.0234726,0.0022938,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Mizoram,2018-19,Sep-2018,5.2985292,7.5600956,0.4649465,0.0727433,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Tripura,2018-19,Sep-2018,18.2434506,25.9439333,4.6302083,0.6775474,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Meghalaya,2018-19,Sep-2018,13.408407,19.9063087,57.7324561,1.4895602,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Assam,2018-19,Sep-2018,184.2701414,256.8351074,223.8242949,31.8191555,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
West Bengal,2018-19,Sep-2018,870.9310271,1150.4387733,799.7467526,309.0460808,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Jharkhand,2018-19,Sep-2018,264.3147704,367.6035775,755.8512364,347.8348914,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Odisha,2018-19,Sep-2018,403.9196321,527.5824964,808.7342341,446.5307521,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Chattisgarh,2018-19,Sep-2018,287.0657987,361.0209065,509.29649,513.6007439,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Madhya Pradesh,2018-19,Sep-2018,400.1422432,572.9449962,528.6947256,397.1681844,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Gujarat,2018-19,Sep-2018,1547.8029367,1999.9666566,2229.5695183,322.8079394,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Daman and Diu,2018-19,Sep-2018,7.6037103,11.5774884,69.650758,0.0082091,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Dadra and Nagar Haveli,2018-19,Sep-2018,14.2229927,21.3717123,99.1713212,0.193315,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Maharashtra,2018-19,Sep-2018,3428.6392773,4292.7151611,4307.9298727,1052.2221067,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Karnataka,2018-19,Sep-2018,1316.8128869,1809.4008561,2287.5191958,898.2578958,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Goa,2018-19,Sep-2018,69.2293845,101.0270464,134.4223222,3.8345425,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Lakshadweep,2018-19,Sep-2018,0.0641471,0.4699298,0.0035053,0,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Kerala,2018-19,Sep-2018,345.1091925,529.4338436,164.8330647,2.8690243,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Tamil Nadu,2018-19,Sep-2018,1384.4089515,1976.4703889,1756.4808749,616.0344918,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Puducherry,2018-19,Sep-2018,18.9033213,29.8274641,111.8953082,0.2008644,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Andaman and Nicobar Island,2018-19,Sep-2018,9.2169462,12.5092933,1.1676069,0.0189311,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Telangana,2018-19,Sep-2018,614.9844983,854.3263798,784.2268694,468.282457,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Andhra Pradesh,2018-19,Sep-2018,493.371249,692.6281465,808.7027434,28.6236351,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Himachal Pradesh,2018-19,Sep-2018,79.1032341,118.5337623,450.1057387,0.801131,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Jammu and Kashmir,2018-19,Sep-2018,78.6056202,129.73647,123.8472218,4.65306,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018"
Punjab,2019-20,Sep-2019,275.2815163,473.052237,370.671376,14.3591019,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Himachal Pradesh,2019-20,Sep-2019,89.3240336,135.0352418,383.6240004,0.91211,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Ladakh,2019-20,Sep-2019,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Andhra Pradesh,2019-20,Sep-2019,473.7393362,660.4617967,746.1622988,104.6135326,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Telangana,2019-20,Sep-2019,655.5202434,916.2149374,781.1499856,501.201113,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Andaman and Nicobar Island,2019-20,Sep-2019,6.5794703,10.0177118,2.1511087,0.0006188,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Puducherry,2019-20,Sep-2019,18.5078661,30.9511668,99.6004159,0.3634916,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Tamil Nadu,2019-20,Sep-2019,1475.5297769,2135.1507663,1541.5582583,463.3661013,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Kerala,2019-20,Sep-2019,441.281185,687.1916188,258.9696908,5.7192613,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Lakshadweep,2019-20,Sep-2019,0.7393661,0.8448718,0.0928546,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Goa,2019-20,Sep-2019,71.6310198,109.4998851,127.5808989,2.7550148,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Karnataka,2019-20,Sep-2019,1522.2369258,2061.7573023,1985.9788124,779.8802616,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Maharashtra,2019-20,Sep-2019,3609.682924,4405.434788,4647.0602485,916.7808086,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Dadra and Nagar Haveli,2019-20,Sep-2019,16.1694986,21.8634388,87.3230737,0.029078,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Daman and Diu,2019-20,Sep-2019,8.7799598,11.9714822,67.9407652,0.0088451,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Gujarat,2019-20,Sep-2019,1543.1926889,1932.1249865,1901.5306437,363.686043,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Madhya Pradesh,2019-20,Sep-2019,445.8608252,613.7111781,585.5659449,441.9615785,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Chattisgarh,2019-20,Sep-2019,295.3050475,375.2033189,438.9375486,380.1378026,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Odisha,2019-20,Sep-2019,473.8469468,610.1892031,577.0989536,353.8969432,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Jharkhand,2019-20,Sep-2019,279.6091601,374.9275667,462.730291,391.6734106,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
West Bengal,2019-20,Sep-2019,961.5096773,1263.3729739,745.3794816,285.2310876,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Assam,2019-20,Sep-2019,242.5106092,324.17183,245.0929168,36.6848634,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Meghalaya,2019-20,Sep-2019,15.0657057,20.8182969,68.2301093,1.7723842,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Tripura,2019-20,Sep-2019,18.3711542,26.5790278,6.5158108,0.2299804,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Mizoram,2019-20,Sep-2019,6.3164321,10.0415011,12.7980913,0.0975072,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Manipur,2019-20,Sep-2019,15.1050683,23.3427562,2.9044416,0.1478377,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Nagaland,2019-20,Sep-2019,6.423618,9.2768116,4.5123298,0.4175238,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Arunachal Pradesh,2019-20,Sep-2019,17.569978,23.0806254,3.4413666,0.2168075,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Jammu and Kashmir,2019-20,Sep-2019,62.1188743,99.4328313,117.471731,2.6980701,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Sikkim,2019-20,Sep-2019,11.255801,16.2274138,181.4146049,0.0952874,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Bihar,2019-20,Sep-2019,246.1244161,447.6602417,107.1241327,184.8004098,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Uttar Pradesh,2019-20,Sep-2019,1056.040522,1616.0709389,1253.9089072,1147.4099541,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Rajasthan,2019-20,Sep-2019,621.8037752,839.7330702,660.6227156,131.1628823,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Delhi,2019-20,Sep-2019,707.0305268,924.2038585,1667.6708253,86.9713465,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Haryana,2019-20,Sep-2019,720.3060181,1053.4304945,2053.9318374,281.9887756,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Uttarakhand,2019-20,Sep-2019,185.8949099,286.2889423,533.9840556,10.479006,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Chandigarh,2019-20,Sep-2019,28.6843051,41.2643866,86.4661555,0.0956731,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
